Open,High,Low,Close,Volume
143.2,143.67,142.28,143.41,30707606
141.88,142.05,140.83,141.35,38390439
141.94,142.1,140.8,141.05,26051415
142.07,142.27,140.58,141.43,31793925
141.32,141.84,140.4,141.35,30288899
141.84,142.03,140.68,141.18,30514720
141.66,143.0,141.52,142.91,23044145
143.72,143.72,141.42,141.56,30831270
141.37,142.17,140.93,141.9,23758808
142.27,143.52,142.14,142.93,23153685
141.65,141.67,139.07,139.78,58547682
139.72,140.41,137.93,137.95,40343790
137.61,139.44,137.56,138.16,48125825
138.55,138.8,137.97,138.24,20138213
137.52,139.25,137.37,137.8,27218569
138.21,138.43,135.62,135.98,41220444
135.95,136.49,135.18,135.7,41608809
135.92,136.64,134.7,136.35,53687242
137.92,139.15,137.82,139.15,30135006
138.89,139.41,138.08,139.28,27546707
139.31,139.57,139.03,139.45,81710736
140.13,141.4,140.04,141.35,65409145
140.65,141.36,140.19,141.05,100124325
140.91,141.39,140.24,140.33,128646177
139.76,141.54,139.0,141.46,177086443
141.99,142.51,141.37,142.12,151085880
142.14,142.42,141.66,142.16,136568288
142.8,142.92,141.34,141.45,124656283
141.44,141.87,140.87,141.25,127622507
141.37,142.16,140.37,141.5,147300444
141.37,142.04,141.16,141.98,103220533
142.53,142.69,141.67,142.42,108726325
142.21,142.81,142.15,142.47,98840667
143.06,144.11,142.99,143.44,152570378
144.0,144.55,143.31,143.51,145880026
143.42,143.83,142.28,142.63,135714940
142.32,142.58,141.88,142.11,137701692
142.47,143.85,142.43,143.77,143735755
144.0,145.5,143.79,145.37,177762727
145.53,145.58,144.24,144.29,150895322
144.38,145.14,143.98,145.12,168486930
142.17,144.09,141.94,142.79,245883785
142.48,142.56,142.19,142.35,53874548
142.64,142.71,141.35,141.75,106947663
141.79,142.08,139.92,141.56,167920546
140.64,141.42,139.87,140.03,148806608
139.66,142.56,139.54,142.41,243952162
145.11,146.15,144.73,146.06,192058911
145.99,146.37,145.34,145.73,144761781
145.97,146.61,145.67,146.37,116817675
145.85,146.44,145.43,145.97,110002444
145.71,145.91,144.98,145.55,121265078
145.87,146.32,145.64,145.92,90745581
146.73,147.09,145.97,147.08,130735372
147.04,147.15,146.61,147.07,113917286
146.89,147.07,146.43,146.97,89567104
146.29,147.21,146.2,147.07,93172559
146.77,147.28,146.61,147.05,104849487
147.7,148.42,147.14,148.0,133833420
147.97,148.49,147.43,148.33,169905915
148.33,149.13,147.98,149.13,111797291
149.13,149.5,148.86,149.37,104596066
149.15,150.14,149.01,149.41,146426315
149.88,150.25,149.37,150.25,147216088
150.29,150.33,149.51,150.07,113357611
149.77,150.85,149.67,150.66,105694364
150.64,150.94,149.93,150.07,137447625
149.89,150.38,149.6,149.7,108975801
150.65,151.42,150.39,151.24,131172997
150.32,151.27,149.43,149.54,159073559
150.35,151.48,150.29,151.05,113912334
150.52,151.26,150.41,151.16,138762719
151.2,151.35,149.86,150.96,162489974
151.22,151.89,151.22,151.8,103133681
151.74,151.9,151.39,151.77,73774925
151.78,152.3,151.61,152.02,65392613
152.33,152.61,151.72,152.15,82322561
151.69,152.47,151.52,152.29,80834206
152.43,152.59,151.55,152.11,215226408
152.37,153.28,152.16,153.25,95105396
153.14,153.19,151.26,151.34,160574782
150.96,151.42,149.94,150.42,183256921
151.15,151.89,150.49,151.89,106356525
152.63,152.86,149.0,149.0,245824757
149.72,150.2,148.73,150.02,186596178
149.89,152.33,149.76,151.91,150781872
151.9,152.87,151.41,151.61,126865910
151.09,152.34,150.41,152.11,170634729
151.76,152.92,151.52,152.92,99010157
153.66,154.7,153.64,154.29,121663035
154.84,154.92,154.16,154.5,94469849
154.7,154.98,154.52,154.78,86101309
155.46,155.65,154.66,155.44,123487628
155.32,156.04,155.13,156.03,83746703
155.92,156.1,155.21,155.68,105755706
155.76,156.12,155.23,155.9,92550856
156.31,156.8,155.91,156.73,126329853
155.85,156.04,155.31,155.83,138601089
154.34,155.64,154.2,154.97,126704266
155.3,155.51,153.59,154.61,167567263
155.52,155.95,155.26,155.69,113759222
154.76,155.64,154.1,154.36,128604916
154.85,155.6,154.73,155.6,111163530
156.01,156.27,154.35,154.95,151322280
155.59,156.23,155.42,156.19,86856545
155.26,156.24,155.0,156.19,99950532
156.09,156.85,155.75,156.67,102932783
156.59,156.91,155.67,156.05,99194043
156.61,157.21,156.37,156.82,101504286
156.91,157.03,154.82,155.23,154167332
155.43,156.17,155.09,155.86,131884920
153.95,155.35,153.77,155.16,159665917
155.16,156.22,154.75,156.21,86571104
156.5,157.32,155.98,156.75,101922102
157.17,158.87,157.13,158.67,135711015
158.7,159.71,158.54,159.19,110142479
158.68,159.04,157.92,158.8,116359817
158.0,158.13,155.1,155.12,217258928
156.29,157.49,155.91,157.41,147507796
156.29,156.32,154.28,155.11,226834743
155.37,155.41,153.55,154.14,167583106
154.5,155.55,154.12,155.48,149687552
155.78,156.54,154.75,156.17,106553422
156.95,157.93,156.17,157.78,166141269
157.83,158.3,157.54,157.88,96781189
158.34,159.27,158.1,158.52,131060567
158.33,158.6,157.73,158.24,95918776
158.67,159.65,158.42,159.3,88572702
159.27,159.72,158.61,159.68,116010614
159.33,159.41,158.1,158.28,138874120
158.68,159.89,158.53,159.75,96407564
161.14,161.88,159.78,161.37,144202220
161.49,162.01,161.42,161.78,66882091
162.13,162.65,161.67,162.6,90359178
162.42,163.39,162.33,163.34,97419172
163.27,163.7,162.47,162.88,106738550
162.99,163.55,162.51,163.41,103202902
163.2,163.81,162.82,163.54,81843160
163.67,165.35,163.67,165.23,119000837
164.96,166.45,164.91,166.12,120718433
165.78,166.36,165.09,165.34,109913544
165.95,167.04,165.73,166.94,129801000
166.78,167.58,166.61,166.93,85071182
167.08,167.8,166.5,167.17,95804190
167.34,169.07,165.17,165.93,244031724
164.16,165.91,163.94,165.45,211064320
164.47,165.38,163.98,165.31,151573867
167.04,167.78,165.81,166.3,143679738
165.42,165.8,164.34,165.22,160363334
165.35,166.59,165.22,165.83,107793730
165.37,166.31,163.13,163.44,176850020
163.83,164.46,162.66,164.35,168390676
164.44,165.1,162.73,163.56,157631425
163.09,163.42,161.13,161.27,211737712
161.2,162.74,160.25,162.73,200225418
163.85,164.95,163.14,164.8,188337725
165.31,165.4,164.37,164.8,105667060
163.3,164.54,162.74,163.1,158470476
164.22,164.39,161.6,161.75,177363530
161.66,164.5,161.3,164.21,163587777
164.03,164.67,162.91,163.18,138337031
164.29,165.22,163.22,164.44,136295578
164.53,165.99,164.52,165.74,114695519
165.6,165.89,163.38,163.45,206149463
161.86,163.47,158.98,159.4,321255850
159.64,159.76,157.47,159.07,271932960
157.41,158.43,155.73,157.06,222334758
158.48,160.1,157.42,158.58,162262138
159.87,160.5,159.25,160.14,134847909
161.1,161.82,160.95,161.08,129483673
160.63,161.4,159.86,160.42,160402823
161.26,162.48,161.08,161.36,131954792
161.12,162.3,160.5,161.21,154863617
160.48,161.77,160.22,161.28,75216341
162.47,163.08,161.3,163.02,122416847
163.86,164.39,163.08,163.94,108092440
164.98,165.33,164.27,165.13,119297903
164.97,165.75,164.63,165.19,121410362
167.11,167.61,165.18,167.44,135592163
167.39,167.93,167.13,167.51,104212650
167.97,168.39,167.68,168.16,69450551
168.26,168.36,167.07,167.52,88702093
168.16,168.48,167.73,167.95,92873880
168.31,169.27,168.2,168.87,103620266
168.52,169.23,168.31,169.17,103831633
169.41,169.74,169.01,169.5,79428559
169.8,169.83,169.05,169.14,80829656
169.79,169.86,168.18,168.52,112913979
168.22,169.08,167.94,168.93,111156540
168.22,169.16,167.52,169.11,107814531
168.68,169.06,168.11,168.59,79845115
169.1,169.28,168.19,168.59,85216968
168.94,169.85,168.49,168.71,142388621
169.99,170.81,169.9,170.66,110438393
170.28,170.97,170.05,170.95,91116603
170.57,170.96,170.35,170.7,54072643
170.37,170.74,169.35,169.73,87494967
169.19,169.43,168.55,169.18,84854618
169.98,170.18,168.93,169.8,102181229
169.58,170.1,168.72,169.31,91856453
168.46,169.31,168.38,169.11,68593204
169.41,169.9,168.41,169.61,80806030
169.53,169.8,168.7,168.74,79829169
167.41,167.43,166.09,166.38,152931740
166.06,166.63,165.5,165.83,130868145
165.64,166.21,164.76,164.77,96437569
165.04,166.2,164.86,165.58,89294374
165.12,166.03,164.19,164.56,159530482
164.9,166.3,164.89,166.06,101471352
166.55,166.83,165.77,166.62,90893581
166.79,167.3,165.89,166.0,89705051
164.36,166.0,163.21,163.33,158621736
163.26,164.49,163.05,163.91,108112952
163.55,165.04,163.4,164.17,119200461
164.51,164.53,163.17,163.65,134928918
165.23,165.58,163.7,164.39,142375036
164.43,166.03,164.14,165.75,97389357
165.85,166.4,165.73,165.96,63090428
166.51,166.98,164.48,166.04,159756439
166.45,167.73,166.45,167.63,87559246
168.64,168.9,168.26,168.87,105847733
168.64,169.4,168.35,169.4,89414958
169.34,169.56,168.72,168.95,83208998
169.13,169.46,168.74,169.33,72727764
171.16,171.24,170.04,170.31,126187482
170.46,171.11,170.46,171.07,82523205
171.01,173.52,170.58,173.05,203460601
173.52,173.6,172.58,172.76,146616842
172.33,172.33,170.58,170.72,132867912
170.49,170.65,169.39,169.93,104616418
169.9,170.53,169.21,169.53,106333010
169.64,169.98,168.89,169.04,117306473
169.32,170.17,169.05,169.69,77146878
168.84,169.14,168.47,168.91,99141710
167.48,168.54,167.15,168.01,143937398
168.14,169.5,167.97,169.34,127160442
168.35,169.34,167.83,169.18,113349748
168.79,168.94,166.84,167.62,176698430
167.75,169.06,167.53,168.89,96878377
167.42,168.45,167.25,167.43,96295115
167.4,167.62,165.36,165.48,178014932
165.8,166.2,164.53,165.6,168972837
167.29,169.26,167.23,169.17,195954729
168.91,170.32,168.77,170.26,105039740
169.21,171.08,169.08,170.94,112106394
170.51,171.15,169.47,169.7,155484509
170.72,172.16,170.64,172.07,161676079
171.37,173.32,171.34,173.22,129389185
173.86,174.51,173.51,174.39,138315691
174.45,174.75,174.01,174.4,104103543
174.91,175.93,174.43,175.41,126663233
174.81,174.89,173.96,174.57,105484397
174.92,175.37,174.51,175.15,70350456
175.51,176.0,175.17,175.95,93625090
175.89,176.47,175.7,176.23,84979018
176.63,177.24,176.38,177.17,87401344
177.38,177.51,175.66,176.29,140001834
176.15,176.89,175.53,175.79,133795417
176.02,176.61,175.22,176.21,142805050
176.69,176.9,175.98,176.83,85676773
176.14,176.75,175.57,176.27,85824778
177.03,177.5,176.54,177.17,87347728
177.5,177.64,174.76,174.93,157000422
174.87,177.31,174.85,177.29,136712623
177.12,177.53,176.91,177.32,62614326
176.94,177.36,176.37,176.96,83989617
176.09,178.43,176.09,178.38,103844266
178.54,179.42,178.25,179.27,103435238
179.56,180.12,179.33,180.05,102818190
180.35,180.5,179.02,179.42,104796009
179.33,179.87,178.72,179.03,93891416
179.39,179.93,177.98,178.47,124908601
178.97,180.05,178.86,179.91,92841271
179.98,180.83,179.77,180.81,81295887
181.13,181.17,180.37,180.63,79485709
180.72,181.22,180.4,180.68,86993560
180.87,181.24,180.65,181.12,58800056
181.32,181.75,180.8,181.0,55870903
181.09,181.43,180.25,180.53,99725781
179.94,180.39,179.17,179.75,116563302
179.1,180.48,178.35,179.73,123032637
179.41,179.74,178.77,178.94,106934067
180.67,181.11,180.15,180.94,127727518
181.47,181.67,181.16,181.4,70123608
180.98,181.36,180.64,180.75,80976207
180.83,180.85,178.5,178.72,130590810
178.63,178.86,177.76,178.13,115564840
178.48,178.66,177.77,178.11,107807610
179.0,179.81,178.9,179.22,96194790
179.39,179.41,178.25,178.65,89886224
178.93,181.73,177.32,181.7,234906482
181.19,181.7,180.71,181.49,136298872
180.68,181.99,180.57,181.56,197086908
182.41,182.64,182.06,182.53,85597541
182.54,183.01,182.53,182.93,45368841
183.34,183.96,183.32,183.86,63365227
184.1,184.18,183.66,183.84,61813841
183.87,184.02,183.58,183.82,56857458
184.07,184.69,183.93,184.69,86247638
183.98,184.07,182.48,182.92,119636836
183.21,183.6,182.63,182.88,81390502
183.47,183.56,182.08,182.36,108028139
183.09,183.79,182.95,183.48,86144169
183.45,183.83,182.89,183.52,96582234
184.1,184.13,182.8,183.64,90683302
183.95,184.22,183.01,184.14,102026318
183.71,184.18,181.34,181.68,149891938
182.28,183.77,181.95,183.67,105016055
184.1,184.94,183.71,184.66,98525721
184.28,184.66,183.83,184.42,72290520
184.1,184.45,183.32,183.64,107848616
184.7,184.77,183.05,184.18,88621138
184.49,184.57,183.91,184.3,61270816
183.36,183.4,181.82,182.79,132496880
181.6,181.66,178.83,178.89,208677093
179.06,179.52,177.12,178.01,180843004
178.14,179.3,178.12,179.07,110463152
177.56,178.55,176.88,177.35,216597269
178.86,179.81,178.26,179.23,118938051
177.02,179.29,176.92,178.18,194677861
177.95,178.37,173.83,174.17,254837004
174.95,175.84,174.11,175.38,165012351
174.79,175.56,173.71,175.17,164230470
175.58,177.48,175.22,177.48,132877526
178.31,179.87,177.73,179.68,170787197
179.7,180.07,179.21,180.01,92218729
180.16,182.44,180.04,181.98,117814009
182.22,182.83,181.7,182.07,94717638
180.84,183.2,180.83,183.01,100542155
182.84,184.36,182.67,184.02,96498305
184.19,184.49,183.65,184.24,80460878
183.76,184.95,182.87,183.02,126524261
183.27,184.52,182.6,184.1,104998099
184.49,184.89,183.8,183.89,118116359
184.28,186.15,184.2,184.91,114063868
185.03,185.59,184.23,184.84,117084901
185.11,185.6,184.33,184.85,98677144
184.59,185.87,184.37,185.82,93880780
185.79,187.15,185.05,186.29,150842000
184.69,185.45,183.75,184.98,167748455
186.75,187.98,186.75,187.58,167545852
187.72,188.07,187.45,187.75,88376859
188.21,188.61,187.78,188.18,82516500
188.87,188.96,187.43,188.26,114513432
187.94,188.23,187.08,188.16,74939176
188.44,188.71,186.8,187.23,99009013
186.32,187.35,185.9,187.28,104824323
187.84,187.99,184.66,185.18,155014237
184.8,185.8,184.44,184.66,153919598
185.59,186.77,185.51,186.33,98359454
186.71,187.91,186.51,187.66,101804519
187.7,187.94,185.47,186.66,176267253
186.25,187.89,185.92,187.75,117240972
187.72,189.02,186.03,186.2,163127905
186.82,187.07,184.62,185.43,121411145
186.37,186.94,185.27,186.31,103851737
187.03,187.34,184.92,184.97,119842897
184.77,185.34,183.9,184.58,142382757
185.1,186.42,185.0,185.49,101641547
186.65,187.3,185.52,187.01,99744911
187.62,188.36,187.0,188.25,89193125
188.5,189.13,188.14,188.88,78773818
189.17,189.22,188.05,188.63,77435320
189.64,189.7,186.1,186.4,169380705
185.9,186.26,183.96,184.34,140802699
184.21,185.4,183.59,185.1,112659755
185.6,187.15,185.06,187.09,100253612
187.09,187.17,182.93,183.16,172959331
182.17,183.42,181.31,181.51,167250792
182.93,183.37,181.44,182.94,132381601
183.32,184.33,181.51,184.2,157092533
185.47,186.14,184.65,186.12,105196633
185.88,186.91,185.56,186.39,105254649
186.44,187.1,186.21,187.04,68329343
187.23,188.4,187.13,187.89,85790307
187.81,187.92,187.3,187.45,73869384
188.37,188.39,186.93,187.83,88169916
187.21,187.33,185.87,186.29,100380205
187.05,187.69,184.96,186.88,135121094
187.48,188.04,187.08,187.75,84097551
187.44,188.5,187.18,188.31,101507717
188.22,188.84,187.73,188.32,93019095
188.31,189.14,187.78,188.06,98121662
187.14,188.55,186.62,188.42,75882739
188.0,188.13,186.74,186.78,85454226
187.43,187.97,186.01,187.88,106500480
187.67,189.05,187.08,187.68,93617513
187.69,188.04,186.83,187.96,83678568
188.76,189.88,188.0,189.78,86940045
190.03,190.42,189.77,189.96,66453965
189.79,189.88,188.79,189.06,72366848
188.67,188.72,186.48,187.4,154956399
187.51,188.13,186.72,188.05,97457678
187.69,188.89,187.52,188.74,63839398
188.64,188.67,187.07,187.55,111644478
188.1,189.22,188.06,189.13,89093285
189.18,189.98,188.86,189.59,61549345
189.75,190.48,189.59,190.35,60156088
191.05,191.58,190.95,191.52,72010355
191.52,191.82,191.06,191.38,66722865
191.82,192.4,191.33,192.37,64376573
192.19,192.8,192.03,192.68,76315640
192.95,192.99,191.97,192.9,64655648
192.4,192.9,192.25,192.8,65047193
192.47,193.3,192.26,193.19,55529372
193.41,194.65,192.7,194.45,92102592
194.87,195.43,194.78,195.38,78696219
195.35,196.05,195.17,195.58,65118828
195.33,195.64,194.92,195.6,57129440
194.9,195.12,194.48,194.92,68772479
194.65,194.8,193.11,193.54,106350200
193.9,194.32,193.3,194.13,82017278
193.89,194.7,193.66,194.29,87424332
194.02,194.97,193.81,194.83,84833876
194.83,196.37,194.4,196.26,105266767
196.43,196.6,195.8,196.48,85928920
196.03,196.1,195.7,195.94,100587108
195.97,196.05,195.52,195.88,70611486
195.53,196.5,194.48,194.7,96236917
194.25,195.78,194.25,195.58,82781912
195.61,195.63,194.13,195.44,84311822
194.98,195.88,194.88,195.82,71453616
195.7,196.16,195.53,195.72,70504228
196.19,197.63,196.13,197.03,90470121
197.05,197.48,196.96,197.23,52474832
197.79,198.29,197.64,198.2,52938832
197.82,197.98,197.22,197.51,61696447
197.15,197.22,195.76,196.24,108142552
196.73,197.3,196.31,197.12,72992322
195.22,196.86,195.06,196.34,99040407
196.22,196.75,195.78,196.61,64243410
197.61,197.86,197.44,197.6,58657919
197.72,198.1,196.36,197.23,111346230
198.11,198.26,197.42,197.96,80073242
197.35,198.1,195.43,195.71,145398459
196.35,197.91,196.24,197.71,124330419
197.09,197.5,196.43,197.34,67591618
198.01,198.56,197.87,198.2,67677602
198.5,198.85,198.1,198.64,65611830
198.83,199.06,198.45,198.65,56888093
198.09,198.26,197.33,197.72,76837257
197.76,198.09,196.62,197.8,69258785
198.17,198.45,196.92,196.95,80466351
197.65,197.91,196.16,196.98,104222452
195.61,195.78,192.97,193.09,183479441
192.56,193.76,191.57,192.5,189260864
192.87,194.3,192.05,193.89,91340487
193.1,193.6,191.31,192.01,152690379
191.11,192.89,191.08,192.07,94818317
192.94,193.13,190.55,191.03,135733421
191.46,193.37,190.95,193.24,117014384
193.96,194.66,193.71,193.8,74543691
193.61,194.15,192.94,193.53,73631640
194.29,195.06,193.96,194.84,69046544
195.16,195.76,194.98,195.76,57370793
196.47,196.65,194.31,195.72,139950669
196.8,197.45,196.69,197.36,75424360
197.84,198.54,197.44,198.39,59134709
198.12,199.16,198.08,198.92,72762541
199.09,199.76,198.93,199.5,67790690
199.34,199.69,198.74,199.19,76107359
200.14,200.59,199.15,200.2,63855022
200.33,200.82,200.28,200.33,47298324
200.43,200.57,199.94,200.25,47873708
199.59,200.27,199.39,200.14,58330373
200.45,200.73,199.82,200.71,65906598
200.97,201.0,199.86,200.61,72425793
201.38,201.41,200.22,200.5,57461742
200.84,201.58,199.66,200.21,85236442
200.17,201.19,199.41,201.11,102176784
200.92,201.21,200.0,200.59,64145745
200.41,200.55,198.91,199.32,88590876
199.43,200.2,198.77,200.07,67251103
199.27,200.33,199.12,200.3,66823558
200.1,200.12,198.56,199.13,117478516
199.16,199.32,198.38,198.98,76401421
198.61,200.84,198.5,200.48,116200722
200.77,201.68,199.75,200.75,151265896
201.36,201.85,201.1,201.82,94990300
201.52,201.9,200.29,200.7,121649147
200.35,200.38,198.73,199.15,125552758
198.43,199.26,197.95,198.01,111393319
198.04,199.69,197.52,199.56,107275635
199.04,199.05,196.27,196.34,150300028
196.7,198.39,196.42,197.9,103546740
196.2,197.89,196.05,197.54,95111605
197.69,198.3,196.61,197.02,131302082
196.7,196.77,193.91,194.35,177797862
194.18,195.06,192.35,194.38,157285182
195.68,196.94,195.08,196.52,121568769
197.34,197.6,195.58,196.29,104778335
195.28,195.72,193.22,193.26,147913498
193.37,196.92,192.36,196.64,186461453
196.33,196.6,192.58,192.74,210704601
192.69,193.65,190.49,190.54,221908954
190.46,191.15,187.3,187.41,230938833
188.42,189.82,187.04,187.7,215846527
185.16,187.69,181.92,186.43,380714598
183.06,187.58,182.89,186.27,270391488
188.42,189.75,187.62,188.47,214624921
188.13,190.45,188.07,190.3,130010813
191.68,194.2,191.48,194.07,154948579
194.41,194.91,192.61,192.69,151822409
194.62,196.2,194.26,194.93,154944169
195.25,196.49,194.49,196.43,117927286
195.73,196.45,195.03,196.16,82953689
196.82,198.42,196.73,198.41,106735936
198.55,199.12,196.8,198.11,142557417
197.58,199.95,197.4,199.38,113329976
201.78,201.82,200.77,201.66,146902554
201.92,202.45,201.3,201.77,93734143
201.23,201.6,200.06,201.07,93342777
202.54,202.59,201.45,202.34,91708574
202.39,203.26,201.64,203.15,107089076
203.17,203.6,202.61,203.34,89539712
203.38,204.04,203.13,203.98,66318964
204.06,204.31,203.65,204.18,54499375
203.35,204.24,203.31,203.96,90120295
204.16,204.83,203.21,204.19,85357918
204.1,204.49,203.72,204.24,80417514
203.85,204.58,203.65,204.37,80440954
204.44,205.92,204.44,205.55,76068107
205.31,205.55,204.3,205.22,82373009
204.26,205.71,204.18,205.58,72840326
207.64,207.84,205.98,206.68,142327285
207.17,207.39,206.91,207.26,65880759
207.54,207.79,206.8,207.11,79108301
207.29,207.76,207.03,207.64,62167832
207.49,207.87,206.91,207.2,57890088
206.4,206.54,205.38,205.76,103968354
205.81,207.34,205.78,207.08,74507192
207.3,208.15,207.1,207.89,68951968
207.54,208.26,206.7,207.66,91316591
207.87,208.47,207.55,208.0,91025470
207.52,208.12,205.93,206.61,108588152
204.37,206.6,203.91,206.47,125180054
205.91,205.98,202.93,203.16,159856394
203.88,206.19,203.71,204.19,159012805
202.64,203.82,200.85,200.89,202330191
201.98,202.53,198.78,199.51,189965750
198.58,202.4,197.86,197.91,259543848
198.44,202.34,198.29,201.79,253910092
204.74,212.97,203.92,206.78,257633887
206.43,207.33,205.61,206.52,245084590
206.75,207.47,206.46,207.47,148318934
208.17,208.23,207.4,207.75,122167931
208.02,208.34,207.72,207.77,42963399
208.31,208.85,208.25,208.44,57326703
208.22,208.97,208.14,208.72,79643948
208.21,208.37,207.51,207.6,73540761
207.99,208.19,205.39,205.54,130333829
206.38,206.88,204.18,205.43,121465865
204.17,204.37,201.35,201.72,169632646
202.09,202.72,198.86,199.82,209151408
201.42,202.72,200.88,202.31,125346709
204.01,206.16,203.99,205.9,147217784
206.4,206.42,203.51,204.25,158567288
204.41,204.6,201.92,202.65,144396067
204.12,205.48,200.51,202.08,214553306
199.65,201.1,198.57,200.86,192991092
201.63,202.01,198.88,199.02,176613906
198.77,201.82,198.55,201.63,211879605
202.4,202.72,200.17,202.06,130991069
201.5,203.66,200.94,203.08,122942707
203.99,206.26,202.33,206.1,174356029
205.79,206.1,204.81,204.97,117516753
204.71,205.56,203.85,205.45,92009711
202.97,204.12,201.74,202.74,134044598
204.17,204.29,199.91,200.14,168514312
200.38,202.3,198.68,201.99,173585424
200.57,202.17,199.13,199.45,197729724
200.05,202.03,197.86,201.92,163106969
203.0,204.85,202.55,204.84,124212881
203.92,205.38,203.51,204.06,134306728
204.86,206.3,204.77,206.12,97953181
206.56,207.24,204.92,205.55,125672026
204.77,205.64,204.14,204.63,87219016
205.88,207.12,204.68,206.81,96164183
206.61,207.45,205.83,206.93,91087785
207.89,208.99,206.97,208.92,97545949
209.07,209.84,208.76,209.78,93670430
209.4,210.32,209.1,210.11,76968199
209.66,210.22,209.34,210.13,80652941
209.41,210.42,209.24,209.98,91462491
209.48,211.33,208.73,211.24,140896392
210.94,211.21,210.48,211.21,74411054
211.12,212.05,210.76,211.81,72472263
211.66,212.24,211.22,211.63,73061687
211.52,211.71,210.65,211.38,72697868
211.26,211.58,210.6,210.66,108075972
210.78,212.06,210.72,211.99,87491428
211.47,212.05,210.08,211.12,110325809
210.4,210.49,209.06,210.23,114497192
210.62,210.8,209.85,210.46,76872957
209.42,209.94,207.1,207.5,188127982
207.74,208.79,207.55,208.36,89818893
206.71,206.81,204.93,204.98,157121263
205.29,205.5,204.4,204.5,110145718
205.26,207.18,205.2,207.1,93993523
206.77,207.93,204.58,205.83,162410893
206.71,208.69,205.86,208.58,136099192
207.69,208.42,206.98,207.96,94510422
207.39,211.27,206.62,210.46,228808524
209.96,210.47,209.03,209.5,117917302
209.71,211.02,209.49,210.41,177715081
210.42,211.11,210.0,210.0,71784536
209.85,210.4,208.74,208.82,77805321
209.07,209.35,205.71,205.76,159521708
204.96,206.37,204.12,205.27,153067241
205.13,205.95,204.9,205.74,118938966
206.98,208.61,206.96,208.25,96180365
207.26,208.1,206.36,206.43,126768703
206.39,206.42,204.51,205.7,137303584
205.62,206.98,205.4,206.44,86900906
205.37,208.45,205.21,207.83,114368155
207.86,208.76,207.24,207.28,81236337
207.55,208.51,207.08,207.98,89351939
207.78,209.18,207.19,208.9,85548854
209.2,210.09,208.96,210.04,72722915
209.87,210.63,209.03,209.09,74436594
208.85,209.71,208.1,209.49,75099866
210.05,211.04,209.95,210.43,99529320
210.03,210.98,209.79,210.37,68934864
208.94,209.23,207.01,207.95,191113230
209.06,210.25,208.96,209.85,92189481
210.67,210.86,209.24,209.6,72559831
210.01,210.85,208.9,210.63,78264616
210.15,211.94,210.01,211.16,102585942
211.66,211.97,211.11,211.65,61327387
212.33,212.48,210.54,210.77,79358126
210.74,211.5,209.33,211.44,86863531
210.37,211.29,209.6,210.57,125684903
209.88,210.35,207.62,208.46,161304890
209.4,210.77,209.28,210.72,103399711
211.23,212.02,211.1,211.32,70927235
211.03,211.46,208.73,208.9,113326156
209.56,209.93,206.76,208.04,135060151
207.92,209.38,207.52,208.87,88244940
210.88,211.86,210.78,211.62,155877260
211.57,211.89,210.52,210.6,75708065
209.61,210.63,208.62,209.98,119727592
210.47,211.22,209.74,210.02,94667943
211.24,212.32,210.91,212.21,95934006
212.44,212.61,211.86,212.44,76510099
212.24,213.4,212.16,213.1,74549685
213.24,213.57,212.69,213.03,72114610
213.15,213.78,212.5,212.88,76857530
212.71,213.75,212.51,213.5,64764585
213.04,213.54,212.91,212.99,57433495
212.4,212.91,210.2,210.7,124308584
211.25,212.98,210.76,212.7,93213981
212.33,212.59,211.63,212.46,74974560
212.38,212.43,210.82,211.14,124919611
211.94,212.34,210.62,211.57,93338750
211.02,212.19,210.27,211.36,91531012
212.0,212.67,211.33,211.92,87820909
211.07,211.86,209.75,210.13,151882820
209.95,210.58,208.98,209.77,121704676
209.64,209.82,208.39,208.48,89063330
208.45,209.1,207.69,208.45,105034690
209.37,211.41,209.3,210.95,134551285
211.48,212.09,211.2,211.63,73876447
210.64,211.48,209.68,210.01,135382369
208.64,209.45,207.79,209.11,124384184
208.93,210.35,208.72,210.25,85308227
210.59,211.32,209.36,210.59,126708635
211.31,213.34,210.63,212.78,165867949
211.46,211.55,210.36,210.81,130478689
211.9,212.59,211.64,211.89,70696027
212.14,212.44,211.57,212.04,68476797
211.72,212.17,210.47,210.5,92307318
211.1,211.25,209.77,209.86,97107361
210.29,210.58,209.16,209.82,104174840
208.04,209.83,205.33,205.42,202621332
207.26,207.32,205.28,205.85,182925106
207.73,208.03,206.56,207.5,135979873
208.07,208.27,206.81,207.31,104373652
205.77,207.65,205.53,206.72,117975369
206.96,208.17,204.11,208.02,173820249
208.02,206.76,204.25,204.53,164020059
207.04,207.35,204.77,204.9,144113107
207.29,207.98,204.95,207.48,129456890
208.99,209.9,208.94,209.77,106069400
209.72,211.05,209.65,210.68,81709575
210.73,211.28,210.04,210.61,97914141
211.87,212.3,211.58,212.3,106683266
212.29,212.55,211.8,212.48,89029973
212.75,213.18,212.21,212.59,70446821
212.43,212.74,211.39,211.75,77965048
210.93,211.77,210.89,211.37,88667920
211.53,211.65,209.75,210.18,90509128
210.3,210.37,207.6,208.0,117754979
206.94,207.55,206.26,206.79,132361082
207.79,209.5,206.8,209.33,123544845
209.48,211.04,209.31,210.77,105791255
210.16,211.02,209.42,210.82,91304374
211.42,211.45,210.16,210.5,103266857
210.46,210.53,208.65,209.79,113965728
209.7,210.25,208.8,209.38,81820823
